,preco,vendido,idade_do_modelo,km_por_ano
7460,50059.05,0,13,12480.4317
7461,68888.43,0,14,13936.8844
7462,98485.28,0,17,23588.09638
7463,66187.34,1,12,18080.9349
7464,42073.91,0,13,21219.1479
7465,63898.4,0,14,29935.33334
7466,51292.41,1,10,40239.937359999996
7467,89524.93,0,19,23575.22166
7468,75976.47,0,15,23356.35142
7469,96326.09,0,10,30068.90856
7470,16179.16,1,20,23116.55976
7471,53797.44,1,20,21534.57854
7472,64819.58,0,13,21368.81652
7473,110642.49,0,9,29644.0428
7474,83932.93,0,15,29933.724
7475,24360.95,1,20,29692.323
7476,62513.61,1,20,17023.59852
7477,78431.07,1,11,20509.42896
7478,72130.08,1,13,18803.52856
7479,79236.92,0,18,14728.67968
7480,63079.58,1,6,16196.39776
7481,101395.4,0,16,40170.73574
7482,74863.9,0,19,21122.5875
7483,69534.01,0,15,16424.92404
7484,52859.83,1,16,28334.04004
7485,27209.42,1,20,22896.08018
7486,65267.43,0,5,28643.03332
7487,92237.24,0,20,25131.45344
7488,73417.05,0,11,20021.79894
7489,35621.54,1,7,38815.67146
7490,76766.06,0,14,30920.24942
7491,80394.67,0,17,17110.50288
7492,17452.21,1,20,20700.94042
7493,93919.88,0,15,23341.86736
7494,55674.9,1,3,25010.75294
7495,55149.82,1,10,21257.77206
7496,59065.97,1,15,28013.78138
7497,79202.38,1,19,15327.35416
7498,61921.53,1,8,19019.18012
7499,36408.54,1,14,25147.54684
7500,86416.44,0,18,24157.80274
7501,93139.0,0,10,23282.32178
7502,35333.18,1,9,24201.25492
7503,35306.08,1,18,13104.85562
7504,77018.49,0,19,28617.28388
7505,30596.95,1,18,20945.5601
7506,32150.56,1,18,17881.37674
7507,51429.71,1,20,33628.76864
7508,85508.51,0,13,36031.51326
7509,116479.68,1,8,14892.83236
7510,69933.26,0,8,10687.62694
7511,84043.83,1,7,21162.821
7512,84178.91,1,19,20340.44826
7513,97665.96,0,17,22617.66436
7514,95788.2,0,14,13544.20544
7515,37072.8,1,7,23768.34246
7516,18143.66,1,13,44280.9901
7517,92799.57,1,15,23683.04744
7518,55860.25,1,12,17240.85942
7519,72183.29,1,20,23098.85702
7520,19982.86,1,17,28787.873919999998
7521,82915.14,0,15,16341.23836
7522,109483.98,1,14,31013.59114
7523,51247.98,1,14,39594.59202
7524,22618.59,1,14,23438.42776
7525,70437.61,0,12,20871.530459999998
7526,87599.03,1,18,16103.05604
7527,11639.16,1,17,24730.72778
7528,36455.27,1,16,13965.85252
7529,76582.17,1,10,20082.95386
7530,51335.5,0,15,20963.26284
7531,45632.14,1,14,22402.0128
7532,60998.64,0,12,20263.19994
7533,39345.1,1,11,22157.39312
7534,92493.19,0,16,19226.78498
7535,70261.31,0,11,17268.2182
7536,68538.17,1,11,20939.12274
7537,109896.5,1,17,15196.99762
7538,82975.58,1,19,14793.05328
7539,53412.4,1,9,10311.04138
7540,101095.48,0,6,29944.98938
7541,76510.18,1,9,12037.8632
7542,33249.81,1,20,19112.52184
7543,24678.55,1,17,10293.33864
7544,82697.83,1,14,10690.84562
7545,100055.57,1,18,18687.65608
7546,64920.41,1,9,13944.9311
7547,41113.29,1,11,17569.16478
7548,80374.18,0,15,31213.1493
7549,30487.2,1,11,19506.81014
7550,73942.76,0,4,11275.036039999999
7551,68841.27,1,18,21526.53184
7552,36467.8,1,20,12240.64004
7553,68410.18,1,10,25009.1436
7554,99076.68,0,12,16706.558539999998
7555,88435.54,0,20,22102.67556
7556,46886.26,1,18,16685.63712
7557,50836.95,1,16,19653.26008
7558,76824.44,1,7,17866.89268
7559,55796.15,0,20,17952.1877
7560,5918.34,1,17,20018.58026
7561,48080.06,1,15,24872.3497
7562,83094.32,0,15,32445.90374
7563,88522.01,1,17,14075.28764
7564,55522.2,1,20,18576.61162
7565,68757.22,0,20,22084.97282
7566,10436.04,1,18,19616.24526
7567,89935.26,1,16,20943.95076
7568,67932.14,1,9,22778.59836
7569,53753.61,1,19,14207.25352
7570,46279.27,1,7,14936.28454
7571,25993.19,1,18,20668.75362
7572,79257.82,0,13,21861.27456
7573,74019.94,0,14,37658.556
7574,62230.4,0,14,30474.46224
7575,50591.75,1,15,37104.94304
7576,78087.41,0,11,16086.96264
7577,83732.31,0,18,20565.75586
7578,61906.32,0,6,12267.99882
7579,95952.92,0,15,11247.67726
7580,72069.9,0,13,44242.36594
7581,66619.23,1,13,13933.665719999999
7582,78065.76,0,18,14891.22302
7583,86564.11,1,17,14393.936959999999
7584,82257.03,0,10,20282.51202
7585,46540.77,1,1,18782.60714
7586,89464.29,1,12,31658.93648
7587,85739.83,1,15,16572.98332
7588,35635.77,1,16,18470.39518
7589,70027.78,0,14,25434.00936
7590,107864.46,1,12,15575.19252
7591,45889.31,1,11,29307.69074
7592,81374.29,0,17,17047.73862
7593,37903.01,1,12,28041.14016
7594,87589.48,0,15,26724.70004
7595,80688.45,0,13,11564.71724
7596,31148.28,1,19,30688.50446
7597,47527.45,1,17,12889.20406
7598,76155.02,1,9,15781.18804
7599,103851.82,0,16,20773.36072
7600,60662.73,0,16,29534.60768
7601,74588.01,0,15,53047.06508
7602,89618.05,0,20,28081.37366
7603,86767.2,0,13,10959.6054
7604,8656.62,1,20,24635.77672
7605,62465.82,0,18,44699.4185
7606,55904.94,0,7,17495.13514
7607,68682.87,0,10,33895.91908
7608,61094.55,0,15,18005.29592
7609,79713.49,0,15,17086.36278
7610,38889.12,1,20,23280.71244
7611,16103.11,1,20,19072.28834
7612,39144.32,1,13,17388.9187
7613,67237.3,1,12,19402.20304
7614,101684.74,1,14,27228.423459999998
7615,109570.45,1,14,14899.26972
7616,68375.09,1,14,13259.35226
7617,50590.95,1,8,20517.47566
7618,66511.28,0,8,38505.06884
7619,100891.62,1,18,35691.94252
7620,65629.49,0,20,21940.13222
7621,67087.94,0,10,25924.85806
7622,66739.93,0,12,28634.98662
7623,112401.24,1,20,27448.90304
7624,88780.08,0,9,25707.59716
7625,107459.85,1,11,13352.69398
7626,61221.4,0,14,21787.24492
7627,64608.92,0,12,13333.3819
7628,33085.01,1,20,18882.38622
7629,32364.7,1,16,18933.8851
7630,97450.99,0,10,15404.60248
7631,85915.8,1,8,14133.22388
7632,21875.03,1,18,30501.82102
7633,29753.73,1,11,31884.24408
7634,49322.32,1,14,17799.3004
7635,38929.43,1,12,17239.25008
7636,88344.49,0,10,16859.44584
7637,50993.61,1,17,20800.7195
7638,108431.82,1,17,25931.29542
7639,109366.95,1,12,14487.27868
7640,66830.31,0,7,13830.66796
7641,19256.89,1,19,28660.73606
7642,99639.27,0,18,18434.9897
7643,79821.2,0,13,31715.26338
7644,43309.21,1,14,36194.056599999996
7645,15993.53,1,20,35194.65646
7646,85557.73,1,9,24901.31782
7647,74030.33,0,16,31483.51842
7648,23720.79,1,12,12139.25162
7649,64109.07,1,13,17451.68296
7650,61512.89,0,12,25023.62766
7651,59013.2,1,12,23489.92664
7652,43692.58,1,17,26710.21598
7653,53407.9,1,19,20763.70468
7654,15026.17,1,18,17747.80152
7655,48704.47,1,19,12519.05586
7656,46464.72,1,4,24667.96352
7657,32131.38,1,18,19720.85236
7658,90856.27,0,18,31200.27458
7659,59903.85,1,9,30466.415539999998
7660,12750.46,1,19,31872.9787
7661,67221.52,0,17,8785.38706
7662,53568.3,1,8,24985.0035
7663,75782.56,0,12,30645.05228
7664,105550.24,1,19,22562.9468
7665,104576.22,1,16,21228.80394
7666,71150.16,0,18,24511.85754
7667,46145.66,1,20,40769.41022
7668,92063.43,0,17,15464.14806
7669,45816.73,1,12,28895.6997
7670,82026.76,0,10,14152.53596
7671,63996.42,1,16,12544.8053
7672,94988.78,0,17,23454.52116
7673,72820.99,1,12,21821.04106
7674,50187.45,1,2,16553.67124
7675,46056.04,1,12,34182.3816
7676,61422.59,0,7,49398.6913
7677,43086.04,1,12,29983.61354
7678,77073.85,1,13,16675.98108
7679,59053.69,1,20,15647.61282
7680,61793.89,0,17,14580.6204
7681,72883.76,1,7,15528.52166
7682,104618.52,1,20,24770.96128
7683,71925.95,1,17,13207.85338
7684,51372.86,1,15,18385.100159999998
7685,87816.38,0,3,7974.2797
7686,107326.14,1,8,35540.66456
7687,52126.51,1,19,15423.91456
7688,86419.59,0,5,22006.11516
7689,94408.0,0,20,15008.70484
7690,67100.16,0,19,29959.47344
7691,70463.86,0,17,12235.81202
7692,60719.9,1,8,19159.1927
7693,42479.42,1,10,29792.10208
7694,102377.94,1,11,17508.00986
7695,20136.96,1,20,32218.9868
7696,95604.16,0,12,25332.62094
7697,57373.37,1,20,15604.16064
7698,63864.37,0,18,40837.0025
7699,104136.9,0,7,17451.68296
7700,27233.62,1,11,22305.4524
7701,79527.59,0,16,28630.1586
7702,85173.52,1,18,21898.28938
7703,51694.47,1,10,23235.65092
7704,69936.33,0,7,31150.38504
7705,63790.1,1,15,17173.26714
7706,33556.33,1,16,26603.99954
7707,42185.34,1,20,32161.05056
7708,50393.19,1,11,14633.72862
7709,72671.53,1,11,16146.50822
7710,65528.35,1,10,11571.1546
7711,78887.55,0,6,16210.88182
7712,49411.54,1,16,18320.72656
7713,112520.86,1,9,21146.7276
7714,58732.55,1,17,20214.91974
7715,106697.19,1,12,21135.46222
7716,104447.32,0,18,13400.97418
7717,106086.24,0,5,21298.00556
7718,44066.84,1,12,30366.63646
7719,27377.31,1,12,19994.44016
7720,74919.0,0,18,25160.42156
7721,22852.8,1,14,29660.1362
7722,86863.53,0,8,28784.65524
7723,68938.31,0,9,30382.72986
7724,47422.31,0,5,32965.72056
7725,110754.26,1,15,46146.21516
7726,88160.43,0,6,27901.12758
7727,65058.28,0,15,33508.06814
7728,38001.03,1,11,21320.53632
7729,66916.38,0,11,25413.08794
7730,106605.6,0,15,24402.42242
7731,87712.45,0,19,36692.952
7732,83602.25,0,19,32267.267
7733,37104.34,1,11,16988.19304
7734,30669.67,1,17,30944.38952
7735,73158.77,0,13,10328.74412
7736,75329.32,0,20,36068.52808
7737,107419.82,0,14,18027.82668
7738,72173.1,0,14,16146.50822
7739,51224.27,1,20,15414.25852
7740,41795.19,1,19,19089.99108
7741,44180.81,1,10,37217.59684
7742,57375.69,1,16,15773.14134
7743,73710.31,0,13,38817.2808
7744,25787.57,1,13,22731.9275
7745,84348.31,0,15,20433.78998
7746,24144.02,1,17,32608.447079999998
7747,74475.01,0,11,29067.89908
7748,25653.68,1,19,36895.72884
7749,81787.06,1,11,16859.44584
7750,87995.95,0,8,16627.70088
7751,61876.13,0,20,31795.73038
7752,102345.62,1,18,33823.49878
7753,79573.85,1,17,20327.57354
7754,108376.37,1,13,48474.93014
7755,23422.05,1,18,22294.18702
7756,88157.74,1,6,19551.87166
7757,28435.21,1,9,18233.8222
7758,59014.9,1,11,38801.1874
7759,70132.95,1,13,17680.20924
7760,77703.7,0,19,30205.70246
7761,93763.92,0,10,12549.63332
7762,52260.19,1,20,37207.9408
7763,86281.07,0,19,22559.72812
7764,108064.93,1,12,23322.55528
7765,82242.23,0,8,14662.69674
7766,40188.9,1,11,41699.60874
7767,88719.42,1,15,18473.61386
7768,70626.97,0,6,21981.97506
7769,44108.1,0,5,24798.32006
7770,92664.67,0,14,21333.41104
7771,89654.95,0,18,27365.21736
7772,75526.23,1,17,19762.6952
7773,37267.21,1,3,28750.8591
7774,58148.64,1,18,16004.8863
7775,61378.3,1,10,23784.43586
7776,30760.48,1,20,42784.3039
7777,78119.21,0,7,25396.99454
7778,35013.98,1,17,23198.6361
7779,43601.14,0,13,30720.69126
7780,26612.05,1,19,30150.9849
7781,34282.87,1,15,19952.59732
7782,95119.73,1,19,15835.9056
7783,44635.4,1,20,27790.08312
7784,51640.71,0,11,39060.29114
7785,27339.52,1,18,11030.41636
7786,91002.81,0,16,22775.37968
7787,40878.9,0,16,18549.25284
7788,67486.39,0,16,36432.23892
7789,47440.11,1,11,23668.56338
7790,77815.9,0,17,18726.28024
7791,62292.63,0,20,37343.12536
7792,78177.21,0,17,15436.789279999999
7793,25542.41,1,19,24318.73674
7794,85977.09,0,19,25788.064159999998
7795,65570.2,1,12,20652.66022
7796,44856.62,1,13,27186.58062
7797,64143.0,1,19,23967.90062
7798,68175.98,0,17,36734.79484
7799,91800.03,0,16,17329.37312
7800,100297.78,1,20,25638.39554
7801,54715.04,1,7,19518.07552
7802,60374.22,0,5,30851.0478
7803,98027.27,0,3,11791.63418
7804,11416.17,1,20,41477.51982
7805,88519.58,0,20,25287.55942
7806,74798.26,0,19,21417.09672
7807,109837.58,1,4,21157.99298
7808,46194.44,1,10,17779.98832
7809,68188.36,1,20,18620.0638
7810,75434.69,0,14,22944.36038
7811,69466.06,0,18,38422.9925
7812,74024.1,0,20,28433.81912
7813,84099.13,0,4,24487.71744
7814,79693.87,0,16,28197.24614
7815,71074.31,1,3,9173.238
7816,86963.82,0,13,13574.7829
7817,100119.55,1,18,19820.63144
7818,54265.34,1,19,37811.4433
7819,49042.0,1,16,7930.82752
7820,62705.78,0,20,34114.789319999996
7821,14528.67,1,20,25656.09828
7822,36305.51,1,17,19043.32022
7823,46403.55,1,20,13219.11876
7824,80702.38,0,14,31319.36574
7825,54526.09,0,12,19070.679
7826,80649.49,0,6,41556.37748
7827,113697.8,0,4,24952.8167
7828,56380.69,1,18,15073.07844
7829,100483.02,0,19,16085.3533
7830,58117.94,1,11,23200.24544
7831,75816.58,0,18,22776.98902
7832,105529.34,1,9,21907.94542
7833,82178.31,1,16,20601.16134
7834,100740.88,0,6,26299.83428
7835,37525.67,1,15,13883.77618
7836,103732.36,1,10,24666.35418
7837,115775.86,1,3,37882.25426
7838,109594.28,1,20,17942.53166
7839,56399.44,1,10,33799.35868
7840,89961.63,1,8,14017.3514
7841,42688.93,1,6,28002.516
7842,88814.32,0,19,29648.87082
7843,62788.34,0,6,14609.58852
7844,99906.11,0,7,20134.45274
7845,60274.03,1,18,23945.36986
7846,100516.65,1,6,16355.72242
7847,50134.22,1,11,20760.486
7848,36914.03,1,18,14813.9747
7849,56834.07,1,15,15946.95006
7850,86814.17,0,14,31576.86014
7851,65518.74,1,3,13578.00158
7852,55370.79,1,19,15081.12514
7853,35237.53,1,14,16853.00848
7854,24999.28,1,13,15011.92352
7855,26917.29,1,12,33786.48396
7856,70000.97,0,8,27006.33454
7857,45296.09,1,12,22006.11516
7858,80577.93,1,16,36033.1226
7859,80447.56,0,8,32787.08382
7860,62286.88,0,13,51383.00752
7861,51401.75,1,17,11862.44514
7862,40847.7,1,16,32088.630259999998
7863,62511.74,0,19,11691.8551
7864,72960.62,0,6,25435.6187
7865,92120.57,0,13,21668.15376
7866,81875.52,1,7,15570.3645
7867,94965.04,0,7,25141.10948
7868,42050.2,1,18,16413.65866
7869,113950.02,1,14,30075.34592
7870,36345.89,1,20,23671.78206
7871,20339.56,1,13,29595.7626
7872,59065.35,1,19,19698.3216
7873,34342.19,1,17,19522.90354
7874,49678.67,1,11,30178.343679999998
7875,55590.78,1,11,21557.1093
7876,43562.4,1,12,27949.40778
7877,96818.5,1,18,17227.9847
7878,89928.66,0,10,27022.42794
7879,65579.33,0,16,32293.01644
7880,70846.78,0,12,13753.41964
7881,56787.35,1,15,13669.73396
7882,68047.15,0,5,16336.41034
7883,53909.67,1,20,32338.07796
7884,15346.95,1,19,26605.60888
7885,32416.67,1,20,22785.03572
7886,61297.24,1,8,26216.1486
7887,105732.91,1,14,25034.89304
7888,92734.98,1,16,18088.9816
7889,29112.58,1,18,6039.85302
7890,94155.97,0,12,13569.95488
7891,49017.6,1,17,19344.2668
7892,44563.36,0,20,25697.94112
7893,49074.87,1,17,20704.1591
7894,101274.39,1,14,31900.33748
7895,72639.6,1,19,19444.04588
7896,68900.81,1,16,15971.09016
7897,86578.11,0,8,41041.38868
7898,54687.74,1,17,23679.82876
7899,85781.04,1,13,20229.4038
7900,70029.9,0,14,15327.35416
7901,47612.93,0,19,25461.36814
7902,46317.71,0,16,23314.50858
7903,67074.52,0,9,17192.57922
7904,74330.17,1,16,18085.76292
7905,63425.33,0,18,8671.12392
7906,17603.92,1,19,30955.6549
7907,40658.04,1,13,27032.08398
7908,49473.36,1,18,19503.59146
7909,108303.86,1,8,22548.46274
7910,62424.74,0,18,28004.12534
7911,60771.6,0,16,38429.42986
7912,76362.44,0,13,27086.80154
7913,74699.27,0,4,13077.49684
7914,41583.44,1,17,31238.89874
7915,44679.8,1,17,34229.05246
7916,69485.88,1,20,15800.50012
7917,51292.36,1,16,33314.94734
7918,96767.14,1,18,11275.036039999999
7919,95801.07,0,20,31732.96612
7920,43497.14,1,6,25136.28146
7921,47352.67,0,8,43030.53292
7922,106161.95,1,15,32983.4233
7923,27701.94,1,15,17710.7867
7924,81092.97,0,10,28342.08674
7925,39064.97,1,4,33738.20376
7926,73545.52,1,13,19143.0993
7927,97685.4,1,9,19753.03916
7928,36986.14,1,17,28346.91476
7929,64177.92,0,20,21248.11602
7930,75812.12,0,11,32650.28992
7931,71196.56,0,17,32301.06314
7932,26213.05,1,18,12866.6733
7933,68219.54,0,13,44231.10056
7934,81536.27,0,19,16273.64608
7935,99794.2,0,12,47869.8183
7936,27500.17,1,13,37975.59598
7937,46030.51,1,8,33720.50102
7938,63316.99,0,11,13877.338819999999
7939,25588.03,1,20,22089.80084
7940,85818.76,0,5,17295.57698
7941,46031.72,1,10,14315.0793
7942,37004.88,1,11,20100.6566
7943,55172.62,1,12,20465.97678
7944,103806.02,0,18,19991.22148
7945,68786.34,0,11,16939.91284
7946,93914.98,1,10,17979.54648
7947,94775.64,0,16,21589.2961
7948,34455.25,1,10,27555.11948
7949,29165.24,1,20,29233.6611
7950,35546.92,1,16,21277.08414
7951,66613.97,0,7,33854.07624
7952,34663.65,1,18,41036.56066
7953,45936.48,0,14,16022.58904
7954,40217.43,1,12,25528.96042
7955,80413.47,1,6,17038.08258
7956,106053.77,0,18,35313.74762
7957,105768.45,1,13,24201.25492
7958,96269.31,0,3,27118.98834
7959,101752.03,1,6,23515.67608
7960,40435.2,1,10,7345.02776
7961,38590.59,1,17,16690.46514
7962,86074.49,0,20,15703.93972
7963,99263.24,0,7,35302.48224
7964,95505.63,1,10,17084.75344
7965,6132.95,1,19,36633.40642
7966,13656.03,1,18,28620.50256
7967,61281.69,0,14,24743.6025
7968,45764.9,0,15,24738.77448
7969,46211.91,1,7,14590.27644
7970,56805.47,1,19,28142.52858
7971,92351.19,0,17,30875.1879
7972,92238.76,0,20,26177.52444
7973,47109.53,1,12,38254.0118
7974,87862.18,0,20,21759.88614
7975,55540.79,0,14,28414.50704
7976,37277.6,1,8,20092.6099
7977,45393.38,1,18,14393.936959999999
7978,67639.45,1,5,16133.6335
7979,72156.73,0,6,24273.67522
7980,44378.4,1,12,12066.83132
7981,103497.8,1,9,42755.33578
7982,77458.97,0,9,18108.29368
7983,76089.39,0,18,14656.25938
7984,72919.95,0,20,30757.70608
7985,41695.55,1,20,16743.57336
7986,69353.14,0,14,29061.46172
7987,48364.3,1,20,19426.34314
7988,99937.82,0,10,32576.26028
7989,37843.08,1,8,28017.00006
7990,60490.49,1,19,23705.5782
7991,47589.17,1,15,27593.74364
7992,99358.56,1,19,15119.7493
7993,100113.57,0,10,29198.25562
7994,100295.59,1,8,31800.558399999998
7995,42307.87,1,4,19468.18598
7996,31630.19,1,17,16505.39104
7997,39916.6,1,20,12614.00692
7998,62238.53,0,16,23753.8584
7999,43873.72,1,17,30324.79362
8000,64815.79,0,17,14197.59748
8001,40899.21,1,18,21637.5763
8002,62118.82,0,18,14242.659
8003,48097.0,0,20,22028.64592
8004,25695.07,1,19,13582.8296
8005,92047.21,0,19,23060.23286
8006,73044.12,0,18,23802.1386
8007,49208.52,0,12,13415.45824
8008,108958.94,0,18,9773.52182
8009,38982.18,1,13,14170.2387
8010,85563.46,0,16,50863.1907
8011,65017.3,1,8,18077.71622
8012,91231.4,1,17,15824.64022
8013,40517.33,1,11,29497.59286
8014,31095.93,1,8,26251.554079999998
8015,16972.51,1,14,23578.44034
8016,78454.61,0,16,17261.78084
8017,38127.97,1,19,11312.05086
8018,96646.66,0,19,24334.83014
8019,94676.46,0,8,24983.39416
8020,111296.02,1,15,11004.66692
8021,92490.04,0,11,18356.13204
8022,10396.02,1,19,23018.39002
8023,34398.67,1,14,13011.5139
8024,55578.54,1,7,11542.18648
8025,103556.69,1,1,20612.42672
8026,49939.68,1,13,21410.65936
8027,68722.62,0,8,18890.43292
8028,102969.49,1,13,18864.68348
8029,95493.13,0,20,24553.70038
8030,59842.1,1,15,17089.58146
8031,65550.54,1,18,17564.33676
8032,84800.85,1,20,22854.23734
8033,43917.57,1,19,30857.48516
8034,50083.25,1,19,14163.80134
8035,34229.65,1,16,14113.9118
8036,9853.88,1,19,16653.45032
8037,83286.37,0,8,29904.75588
8038,107966.0,0,7,14836.50546
8039,67332.09,0,10,19419.90578
8040,67655.38,0,19,25181.34298
8041,107128.9,0,13,38270.1052
8042,103560.29,1,9,25722.08122
8043,72397.03,0,20,39195.4757
8044,100838.12,1,17,34332.05022
8045,49687.57,1,19,21940.13222
8046,78942.46,1,12,15206.65366
8047,68275.87,0,17,27793.3018
8048,57688.66,1,18,24352.53288
8049,57112.0,0,6,12222.9373
8050,80701.56,0,15,19815.80342
8051,88739.49,0,19,30136.50084
8052,63623.52,0,16,24524.73226
8053,66690.24,0,19,14921.80048
8054,87380.14,0,6,32136.91046
8055,76394.06,0,18,17984.3745
8056,100673.84,1,14,14081.725
8057,82447.09,0,16,25055.81446
8058,75301.05,1,17,7750.58144
8059,38596.94,1,20,16659.88768
8060,55076.13,1,20,25715.64386
8061,60093.19,0,11,17773.55096
8062,68289.09,0,11,19856.03692
8063,61321.17,1,19,21689.07518
8064,100087.74,1,16,35260.6394
8065,48262.51,1,18,21058.2139
8066,33638.1,1,18,16244.677959999999
8067,42083.54,1,16,23467.39588
8068,66728.97,0,16,36131.29234
8069,27756.41,1,14,28232.65162
8070,48218.26,1,17,24307.47136
8071,50332.69,1,8,10793.84338
8072,42505.0,1,12,25337.44896
8073,100800.97,0,10,36784.68438
8074,93798.87,1,10,23103.68504
8075,97353.62,1,20,22398.79412
8076,21616.95,1,20,40349.37248
8077,111425.12,1,13,15298.38604
8078,87528.64,1,18,22286.14032
8079,40709.56,0,9,15724.861139999999
8080,74889.48,0,11,31008.76312
8081,58948.69,1,12,15446.44532
8082,84686.88,0,7,13854.80806
8083,42759.83,1,6,20591.5053
8084,57751.28,1,13,34061.6811
8085,67499.0,0,18,21711.60594
8086,105169.43,1,2,25224.79516
8087,31187.59,1,20,21344.67642
8088,63086.35,0,3,14970.08068
8089,71991.81,0,3,21578.03072
8090,67827.12,1,10,17688.25594
8091,75640.71,0,12,33575.66042
8092,83143.82,1,7,19427.95248
8093,52657.27,1,6,10961.21474
8094,58088.34,1,13,12416.0581
8095,31749.69,1,17,12203.62522
8096,64853.9,0,19,35724.12932
8097,67311.98,0,18,22300.62438
8098,99496.8,0,13,18319.11722
8099,60394.48,0,19,38757.73522
8100,71880.03,1,20,19469.79532
8101,31978.93,1,18,40122.45554
8102,29113.14,1,15,37322.20394
8103,108300.1,1,20,17771.94162
8104,12285.65,1,19,16843.35244
8105,102357.17,1,17,46546.940819999996
8106,42711.95,1,17,53871.04716
8107,96978.74,0,15,25858.87512
8108,45049.25,1,14,38302.292
8109,38324.93,1,19,34317.56616
8110,49754.56,1,19,30933.12414
8111,40855.77,1,5,11979.92696
8112,40045.27,1,7,40339.71644
8113,80378.97,0,15,20193.99832
8114,53874.7,1,20,20860.26508
8115,93225.26,1,13,13849.98004
8116,107675.7,1,7,25862.0938
8117,48237.96,1,12,29637.60544
8118,95886.24,1,19,22472.82376
8119,46783.82,1,15,35249.37402
8120,51007.83,1,18,18845.3714
8121,74433.55,0,20,26053.60526
8122,56792.67,1,13,28853.85686
8123,40276.27,1,17,27011.16256
8124,50082.59,1,20,21689.07518
8125,48831.1,1,10,22176.7052
8126,84477.5,0,6,29206.30232
8127,45033.86,1,16,13597.31366
8128,58790.92,1,17,28144.13792
8129,100989.19,1,12,16853.00848
8130,44948.96,1,12,19699.93094
8131,42997.48,1,19,17451.68296
8132,76076.14,0,19,16082.13462
8133,39873.79,1,10,28335.64938
8134,42435.56,1,20,14223.34692
8135,40648.78,0,12,28335.64938
8136,78464.31,1,15,16381.47186
8137,55481.24,1,17,22133.25302
8138,78668.52,0,11,24053.195639999998
8139,52091.3,1,20,44469.28288
8140,76457.97,0,14,27481.08984
8141,19859.81,1,13,21990.02176
8142,83216.31,1,12,20023.40828
8143,77957.84,1,12,24222.176339999998
8144,44642.05,1,1,16432.97074
8145,87211.16,0,9,19693.49358
8146,78129.98,0,14,19099.64712
8147,79007.95,0,8,33947.41796
8148,29810.12,1,19,30469.63422
8149,39992.69,1,17,29570.01316
8150,98603.25,0,20,33076.76502
8151,77069.87,0,19,22377.8727
8152,44975.36,1,9,18447.86442
8153,46333.67,0,14,21619.87356
8154,37341.79,1,11,19856.03692
8155,57482.99,1,20,32637.4152
8156,94157.57,0,18,17757.45756
8157,49515.97,1,20,11936.47478
8158,79621.95,0,9,31554.32938
8159,27931.93,1,14,13978.72724
8160,30392.6,1,14,24671.1822
8161,43511.05,0,14,18191.97936
8162,71941.48,0,11,12568.9454
8163,65464.73,1,15,12226.15598
8164,44555.45,1,11,13429.9423
8165,95231.06,0,6,18352.91336
8166,76754.46,0,14,25208.70176
8167,30855.66,1,18,32206.11208
8168,53319.97,1,19,45317.40506
8169,65566.32,0,17,20519.085
8170,67489.25,0,19,32915.83102
8171,86047.27,0,20,32056.44346
8172,42968.65,1,13,30266.85738
8173,27135.32,1,14,15065.03174
8174,95011.28,0,8,29861.3037
8175,41871.48,0,2,14339.2194
8176,70121.55,0,18,24692.10362
8177,67272.66,0,19,28821.67006
8178,73867.25,0,6,33147.57598
8179,76164.98,0,19,35928.5155
8180,86056.23,1,9,20264.80928
8181,29659.27,1,17,22554.9001
8182,77344.72,1,7,15287.12066
8183,34706.74,1,11,17104.06552
8184,58110.37,0,17,17141.08034
8185,53515.79,1,15,22730.31816
8186,52969.71,1,11,24909.36452
8187,78007.66,1,10,22028.64592
8188,69967.34,0,17,10367.36828
8189,65508.22,0,3,20533.56906
8190,105282.5,0,11,19006.3054
8191,39955.97,1,9,15414.25852
8192,81323.87,0,12,20074.90716
8193,27201.75,1,10,35064.29992
8194,95278.85,0,15,18127.60576
8195,94315.51,0,9,17837.92456
8196,37951.75,1,16,22402.0128
8197,96285.53,1,15,21330.19236
8198,58978.02,1,18,15525.30298
8199,66651.0,0,7,37133.91116
8200,88555.52,0,18,21961.05364
8201,61630.38,0,8,20366.1977
8202,98328.24,1,16,18682.82806
8203,76272.15,0,15,29846.81964
8204,93697.46,1,18,19299.20528
8205,91371.26,1,17,15168.0295
8206,86633.46,0,18,26747.2308
8207,83877.1,0,13,20408.040539999998
8208,50938.9,1,11,25353.54236
8209,41890.39,1,13,46476.12986
8210,34052.08,1,14,16241.45928
8211,35307.92,1,20,17155.5644
8212,31695.2,1,16,10735.90714
8213,40227.33,1,13,25432.40002
8214,43917.45,1,15,8014.5132
8215,109906.01,0,9,17398.57474
8216,67982.13,0,14,15839.12428
8217,41578.68,1,7,21291.5682
8218,67504.73,0,15,17676.99056
8219,69547.81,0,14,16944.74086
8220,25314.75,1,16,27213.9394
8221,67606.49,0,12,40870.79864
8222,107345.32,1,17,27099.67626
8223,34927.35,1,13,31744.231499999998
8224,96531.08,1,18,12850.5799
8225,45120.98,1,19,9104.03638
8226,88881.87,0,9,13872.5108
8227,48994.7,1,20,17311.67038
8228,70709.22,1,13,14974.9087
8229,58219.51,1,20,24709.80636
8230,23668.79,1,18,33150.79466
8231,35561.17,1,6,14738.33572
8232,40363.11,0,17,26729.52806
8233,72452.0,0,13,25681.84772
